id,zip,Geographic Area Name,Households_Total,Households_Median,Households_Mean,families_mean,Married-couple_mean,Nonfamily_mean
8600000US01830,01830,ZCTA5 01830,10059,55255,73545,89246,N,45421
8600000US01832,01832,ZCTA5 01832,8528,57833,73300,80743,N,54757
8600000US01833,01833,ZCTA5 01833,2885,107775,123596,135419,N,78240
8600000US01834,01834,ZCTA5 01834,2334,97463,113758,118447,N,80426
8600000US01835,01835,ZCTA5 01835,5129,72228,81266,88753,N,62123
8600000US01840,01840,ZCTA5 01840,2106,18261,30398,36385,N,22008
8600000US01841,01841,ZCTA5 01841,15395,31214,44041,46356,N,32035
8600000US01843,01843,ZCTA5 01843,8954,42891,56170,55429,N,51988
8600000US01844,01844,ZCTA5 01844,17669,67556,80741,94845,N,44071
8600000US01845,01845,ZCTA5 01845,10515,96002,124713,144707,N,71601
8600000US01850,01850,ZCTA5 01850,5494,51538,61242,67348,N,40287
8600000US01851,01851,ZCTA5 01851,10264,51630,63847,70194,N,41888
8600000US01852,01852,ZCTA5 01852,13668,48951,63655,76755,N,44265
8600000US01854,01854,ZCTA5 01854,9832,42947,54384,64286,N,35267
8600000US01860,01860,ZCTA5 01860,2458,79423,95203,105119,N,61999
8600000US01862,01862,ZCTA5 01862,3535,85497,90423,101437,N,54545
8600000US01863,01863,ZCTA5 01863,3863,81160,92256,109040,N,58466
8600000US01864,01864,ZCTA5 01864,5273,110852,126867,152226,N,53190
8600000US01867,01867,ZCTA5 01867,8938,105524,127255,149845,N,64200
8600000US01876,01876,ZCTA5 01876,10607,90897,106286,124100,N,54499
8600000US01879,01879,ZCTA5 01879,4142,90987,112837,131007,N,48830
8600000US01880,01880,ZCTA5 01880,9797,84556,101867,122576,N,58794
8600000US01886,01886,ZCTA5 01886,7573,124464,145333,154398,N,90808
8600000US01887,01887,ZCTA5 01887,7400,99508,112174,120008,N,75123
8600000US01890,01890,ZCTA5 01890,7546,131000,182861,213843,N,67883
8600000US01901,01901,ZCTA5 01901,1096,23467,36457,35616,N,37233
8600000US01902,01902,ZCTA5 01902,16528,37275,53278,62700,85179,33419
8600000US01904,01904,ZCTA5 01904,6833,80903,89629,100082,N,54366
8600000US01905,01905,ZCTA5 01905,8642,42490,55707,58507,N,39138
8600000US01906,01906,ZCTA5 01906,10322,76339,87347,101823,N,49630
8600000US01907,01907,ZCTA5 01907,5581,92399,120740,146380,N,58156
8600000US01908,01908,ZCTA5 01908,1656,66964,92193,129785,N,50645
8600000US01913,01913,ZCTA5 01913,6602,78486,94347,115504,N,52157
8600000US01915,01915,ZCTA5 01915,15704,70563,93249,117664,N,56390
8600000US01921,01921,ZCTA5 01921,2752,125833,169413,186908,N,85771
8600000US01922,01922,ZCTA5 01922,1023,109301,118838,131033,N,72320
8600000US01923,01923,ZCTA5 01923,10147,79478,98649,117792,N,52171
8600000US01929,01929,ZCTA5 01929,1424,74211,103975,128149,N,48945
8600000US01930,01930,ZCTA5 01930,12070,61449,84770,100897,N,52086
8600000US01937,01937,ZCTA5 01937,0,-,-,-,-,-
8600000US01938,01938,ZCTA5 01938,5513,77087,102365,126500,N,60563
8600000US01940,01940,ZCTA5 01940,4435,106239,125735,143995,N,58663
8600000US01944,01944,ZCTA5 01944,2055,115650,174529,202067,N,85480
8600000US01945,01945,ZCTA5 01945,8036,98399,142850,172919,N,75722
8600000US01949,01949,ZCTA5 01949,2608,104245,126981,129147,N,115100
8600000US01950,01950,ZCTA5 01950,7465,78638,107021,140607,N,58044
8600000US01951,01951,ZCTA5 01951,1561,81106,100167,112871,N,70065
8600000US01952,01952,ZCTA5 01952,3357,72131,87828,99962,N,60630
8600000US01960,01960,ZCTA5 01960,21130,64430,81582,97488,108538,51923
8600000US01966,01966,ZCTA5 01966,3100,66402,92615,121534,N,52908
8600000US01969,01969,ZCTA5 01969,2201,83237,101899,119535,N,36167
8600000US01970,01970,ZCTA5 01970,18323,55698,70221,82251,N,52995
8600000US01982,01982,ZCTA5 01982,2822,105865,124786,139993,N,73643
8600000US01983,01983,ZCTA5 01983,2146,111696,160032,181493,N,79557
8600000US01984,01984,ZCTA5 01984,1340,127606,164766,206321,N,52434
8600000US01985,01985,ZCTA5 01985,1459,111652,156237,176620,N,67205
8600000US02019,02019,ZCTA5 02019,6181,80179,94357,107486,N,54820
8600000US02021,02021,ZCTA5 02021,8475,89900,116970,143005,N,60514
8600000US02025,02025,ZCTA5 02025,2831,117829,169665,207609,N,56894
8600000US02026,02026,ZCTA5 02026,9587,84704,109495,133459,N,60995
8600000US02030,02030,ZCTA5 02030,1891,187829,269864,291546,N,147407
8600000US02032,02032,ZCTA5 02032,1470,77955,103341,122581,N,60285
8600000US02035,02035,ZCTA5 02035,6451,91601,111473,131147,N,67497
8600000US02038,02038,ZCTA5 02038,11014,99194,120654,139757,N,57107
8600000US02043,02043,ZCTA5 02043,8262,106854,162088,193702,N,77888
8600000US02045,02045,ZCTA5 02045,4679,75551,89238,112260,N,59264
8600000US02047,02047,ZCTA5 02047,56,-,N,N,N,-
8600000US02048,02048,ZCTA5 02048,8290,93539,117364,137636,N,55493
8600000US02050,02050,ZCTA5 02050,9829,91764,111033,129187,N,62947
8600000US02052,02052,ZCTA5 02052,4150,133931,180558,193884,N,112836
8600000US02053,02053,ZCTA5 02053,4439,106132,123944,147856,N,40007
8600000US02054,02054,ZCTA5 02054,2946,91341,105571,117008,N,65324
8600000US02056,02056,ZCTA5 02056,3128,134104,155584,171059,N,73555
8600000US02061,02061,ZCTA5 02061,3468,113944,143310,156286,N,80702
8600000US02062,02062,ZCTA5 02062,11456,75957,90998,110053,N,58642
8600000US02066,02066,ZCTA5 02066,6510,100833,133166,154582,N,59586
8600000US02067,02067,ZCTA5 02067,6214,125313,149788,166737,N,72575
8600000US02071,02071,ZCTA5 02071,298,97813,134722,153221,N,61345
8600000US02072,02072,ZCTA5 02072,10333,74262,85469,102663,N,43368
8600000US02081,02081,ZCTA5 02081,6997,93416,121076,142470,N,65066
8600000US02090,02090,ZCTA5 02090,5325,128984,171851,203807,N,76944
8600000US02093,02093,ZCTA5 02093,3899,100574,125203,143647,N,65499
8600000US02108,02108,ZCTA5 02108,2280,96921,147001,267447,N,104856
8600000US02109,02109,ZCTA5 02109,2181,119196,172402,260116,N,120594
8600000US02110,02110,ZCTA5 02110,1130,111250,210201,285661,N,179736
8600000US02111,02111,ZCTA5 02111,3344,43551,116941,182304,N,66725
8600000US02113,02113,ZCTA5 02113,4092,66636,86877,149560,N,73673
8600000US02114,02114,ZCTA5 02114,6846,80500,114567,201779,N,88790
8600000US02115,02115,ZCTA5 02115,9565,27134,58990,100858,N,48338
8600000US02116,02116,ZCTA5 02116,10990,87653,155577,238796,N,106784
8600000US02118,02118,ZCTA5 02118,12618,54152,95692,118084,N,79401
8600000US02119,02119,ZCTA5 02119,9970,27180,44032,52033,N,33002
8600000US02120,02120,ZCTA5 02120,4547,35077,48712,46553,N,49773
8600000US02121,02121,ZCTA5 02121,9761,28238,44382,47724,N,30957
8600000US02122,02122,ZCTA5 02122,8250,50192,65261,64961,N,59413
8600000US02124,02124,ZCTA5 02124,17723,48841,61785,69105,N,41146
8600000US02125,02125,ZCTA5 02125,11984,45130,61127,60701,N,57208
8600000US02126,02126,ZCTA5 02126,9605,45238,55896,62593,N,35002
8600000US02127,02127,ZCTA5 02127,15316,68724,92451,94245,N,90344
8600000US02128,02128,ZCTA5 02128,15334,48704,60847,61601,N,51230
8600000US02129,02129,ZCTA5 02129,8234,86346,118807,137551,N,100261
8600000US02130,02130,ZCTA5 02130,15450,75730,101404,124360,N,77989
8600000US02131,02131,ZCTA5 02131,11395,66735,79283,90798,N,57468
8600000US02132,02132,ZCTA5 02132,11159,83360,106175,129991,N,64835
8600000US02134,02134,ZCTA5 02134,8196,37820,51925,62103,N,47079
8600000US02135,02135,ZCTA5 02135,17659,48687,60903,75867,N,52983
8600000US02136,02136,ZCTA5 02136,10537,58890,71567,84325,N,44184
8600000US02138,02138,ZCTA5 02138,13868,75446,129935,192476,N,86768
8600000US02139,02139,ZCTA5 02139,14474,71745,98410,116526,N,85729
8600000US02140,02140,ZCTA5 02140,8460,71908,107939,132315,N,81673
8600000US02141,02141,ZCTA5 02141,6182,64326,81031,98547,N,67142
8600000US02142,02142,ZCTA5 02142,1385,100114,134008,239125,N,85552
8600000US02143,02143,ZCTA5 02143,11268,68440,82236,89620,N,74321
8600000US02144,02144,ZCTA5 02144,10539,78380,89592,105296,N,78621
8600000US02145,02145,ZCTA5 02145,9646,55487,72649,78477,N,60252
8600000US02148,02148,ZCTA5 02148,22968,53798,67810,77325,N,50354
8600000US02149,02149,ZCTA5 02149,15282,49368,62350,68035,N,42614
8600000US02150,02150,ZCTA5 02150,11550,47291,59319,60829,N,46949
8600000US02151,02151,ZCTA5 02151,19763,51863,65324,73340,N,46512
8600000US02152,02152,ZCTA5 02152,7513,64548,85205,100224,N,61002
8600000US02155,02155,ZCTA5 02155,22049,73567,88353,101169,N,67465
8600000US02163,02163,ZCTA5 02163,574,43989,60281,94637,N,49818
8600000US02169,02169,ZCTA5 02169,24466,58669,71835,87852,N,52153
8600000US02170,02170,ZCTA5 02170,7761,66917,77145,86459,N,63411
8600000US02171,02171,ZCTA5 02171,7551,64812,85011,91629,N,74827
8600000US02176,02176,ZCTA5 02176,11436,85704,99280,120067,N,61908
8600000US02180,02180,ZCTA5 02180,8855,76127,91650,111785,N,58027
8600000US02184,02184,ZCTA5 02184,13382,81844,95860,111001,N,60982
8600000US02186,02186,ZCTA5 02186,9056,111071,137096,160028,N,58577
8600000US02188,02188,ZCTA5 02188,6220,68366,82318,94833,N,65391
8600000US02189,02189,ZCTA5 02189,6029,60059,73743,87931,N,47100
8600000US02190,02190,ZCTA5 02190,6719,77329,91019,109447,N,57304
8600000US02191,02191,ZCTA5 02191,3558,65365,80320,96723,N,50264
8600000US02199,02199,ZCTA5 02199,821,109716,215066,319441,N,146326
8600000US02203,02203,ZCTA5 02203,0,-,-,-,-,-
8600000US02210,02210,ZCTA5 02210,1034,110333,164372,275326,N,123169
8600000US02215,02215,ZCTA5 02215,7885,35659,56006,105116,N,46710
8600000US02301,02301,ZCTA5 02301,21340,44144,56540,64981,85151,36849
8600000US02302,02302,ZCTA5 02302,11516,61060,66282,71973,N,40806
8600000US02322,02322,ZCTA5 02322,1660,73194,86012,99897,N,53948
8600000US02324,02324,ZCTA5 02324,7649,87015,109285,128573,N,50330
8600000US02330,02330,ZCTA5 02330,4327,72161,80787,95377,N,44238
8600000US02332,02332,ZCTA5 02332,5413,118272,149754,174502,N,64224
8600000US02333,02333,ZCTA5 02333,4806,85912,100135,114822,N,51276
8600000US02338,02338,ZCTA5 02338,2912,67760,83824,99040,N,52075
8600000US02339,02339,ZCTA5 02339,4742,99250,119478,134445,N,61027
8600000US02341,02341,ZCTA5 02341,3455,92560,97032,104507,N,56908
8600000US02343,02343,ZCTA5 02343,4327,62292,81504,97595,N,47609
8600000US02346,02346,ZCTA5 02346,8178,77607,86762,94100,N,55020
8600000US02347,02347,ZCTA5 02347,3683,87900,102710,115404,N,48634
8600000US02351,02351,ZCTA5 02351,5798,78395,93454,107313,N,56951
8600000US02356,02356,ZCTA5 02356,4106,100429,122938,142012,N,60260
8600000US02357,02357,ZCTA5 02357,21,-,N,-,-,N
8600000US02359,02359,ZCTA5 02359,6221,86887,104191,113875,N,60269
8600000US02360,02360,ZCTA5 02360,21658,76565,90749,104892,N,54962
8600000US02364,02364,ZCTA5 02364,4563,82661,100783,114371,N,56941
8600000US02366,02366,ZCTA5 02366,0,-,-,-,-,-
8600000US02367,02367,ZCTA5 02367,972,93563,111034,123573,N,47335
8600000US02368,02368,ZCTA5 02368,11772,62152,76598,87464,N,47567
8600000US02370,02370,ZCTA5 02370,6717,66329,76956,87330,N,54658
8600000US02375,02375,ZCTA5 02375,3469,86689,107708,123658,N,58527
8600000US02379,02379,ZCTA5 02379,2334,80347,93656,114542,N,43984
8600000US02382,02382,ZCTA5 02382,5492,72462,84375,99953,N,47710
8600000US02420,02420,ZCTA5 02420,5024,147924,192981,221862,N,81993
8600000US02421,02421,ZCTA5 02421,6517,136250,189407,213865,N,103910
8600000US02445,02445,ZCTA5 02445,8603,102087,162986,222802,N,82880
8600000US02446,02446,ZCTA5 02446,13582,78814,126490,201544,N,67315
8600000US02451,02451,ZCTA5 02451,7444,81334,104567,116317,N,84870
8600000US02452,02452,ZCTA5 02452,4891,78349,91269,108739,N,66398
8600000US02453,02453,ZCTA5 02453,11616,67382,82214,98402,N,63821
8600000US02457,02457,ZCTA5 02457,10,-,N,N,N,-
8600000US02458,02458,ZCTA5 02458,4791,95216,142094,186163,N,75750
8600000US02459,02459,ZCTA5 02459,6694,133801,192979,227382,N,78984
8600000US02460,02460,ZCTA5 02460,3625,102276,152864,185673,N,73875
8600000US02461,02461,ZCTA5 02461,2526,122283,163004,190586,N,77185
8600000US02462,02462,ZCTA5 02462,682,83438,152346,266448,N,50886
8600000US02464,02464,ZCTA5 02464,1337,81771,113307,117838,N,106499
8600000US02465,02465,ZCTA5 02465,4251,139763,206270,242806,N,91896
8600000US02466,02466,ZCTA5 02466,3098,105893,135962,164739,N,76549
8600000US02467,02467,ZCTA5 02467,6575,115493,187585,232601,N,117956
8600000US02468,02468,ZCTA5 02468,1868,201731,240618,260690,N,99543
8600000US02472,02472,ZCTA5 02472,14255,87775,100263,116690,N,78547
8600000US02474,02474,ZCTA5 02474,11623,87225,108690,132101,N,74478
8600000US02476,02476,ZCTA5 02476,7065,95305,120854,154243,N,68622
8600000US02478,02478,ZCTA5 02478,9211,110633,151659,178938,N,79124
8600000US02481,02481,ZCTA5 02481,4729,180607,280738,318514,N,118928
8600000US02482,02482,ZCTA5 02482,3805,135089,181395,211012,N,102210
8600000US02492,02492,ZCTA5 02492,7032,137839,187424,219338,N,71894
8600000US02493,02493,ZCTA5 02493,3769,192563,317491,376115,N,111781
8600000US02494,02494,ZCTA5 02494,3487,104543,147272,175595,N,78179
8600000US02532,02532,ZCTA5 02532,4784,59250,78742,89779,N,54826
8600000US02534,02534,ZCTA5 02534,464,96053,92544,103666,N,49167
8600000US02535,02535,ZCTA5 02535,454,67500,116156,130866,N,90043
8600000US02536,02536,ZCTA5 02536,8317,61063,78230,91273,N,49579
8600000US02537,02537,ZCTA5 02537,2311,79180,91009,95293,N,66916
8600000US02538,02538,ZCTA5 02538,1220,48402,64090,76078,N,39051
8600000US02539,02539,ZCTA5 02539,1422,66711,100282,131074,N,53952
8600000US02540,02540,ZCTA5 02540,4114,59858,100246,153033,N,43910
8600000US02542,02542,ZCTA5 02542,328,45107,53780,57900,N,34993
8600000US02543,02543,ZCTA5 02543,347,66250,103268,131776,N,57397
8600000US02553,02553,ZCTA5 02553,108,53125,64025,85095,N,N
8600000US02554,02554,ZCTA5 02554,3917,85835,114600,137113,N,76169
8600000US02556,02556,ZCTA5 02556,1380,77661,93668,108580,N,58312
8600000US02557,02557,ZCTA5 02557,1667,69844,73178,83886,N,37311
8600000US02558,02558,ZCTA5 02558,717,49121,63561,72917,N,56515
8600000US02559,02559,ZCTA5 02559,1818,59489,79168,88545,N,44364
8600000US02561,02561,ZCTA5 02561,196,73750,75766,90296,N,43611
8600000US02562,02562,ZCTA5 02562,1366,62778,81522,98317,N,54251
8600000US02563,02563,ZCTA5 02563,3763,79578,96823,113148,N,54297
8600000US02564,02564,ZCTA5 02564,152,59412,93141,105379,N,N
8600000US02568,02568,ZCTA5 02568,1291,48935,74039,77723,N,63922
8600000US02571,02571,ZCTA5 02571,4552,56250,68620,82082,N,47974
8600000US02575,02575,ZCTA5 02575,997,70963,79430,81776,N,59445
8600000US02576,02576,ZCTA5 02576,1719,79760,85921,102043,N,41734
8600000US02584,02584,ZCTA5 02584,0,-,-,-,-,-
8600000US02601,02601,ZCTA5 02601,6199,39454,50650,64240,N,37110
8600000US02630,02630,ZCTA5 02630,932,61250,81540,106150,N,31453
8600000US02631,02631,ZCTA5 02631,4100,61397,80385,97034,N,51639
8600000US02632,02632,ZCTA5 02632,5016,67422,76776,87806,N,53301
8600000US02633,02633,ZCTA5 02633,1845,66516,96979,121029,N,54359
8600000US02635,02635,ZCTA5 02635,1460,78583,100779,110340,N,72612
8600000US02637,02637,ZCTA5 02637,36,-,N,N,N,N
8600000US02638,02638,ZCTA5 02638,1605,58750,78291,93392,N,53614
8600000US02639,02639,ZCTA5 02639,1437,46510,61351,70131,N,44342
8600000US02641,02641,ZCTA5 02641,179,128576,110996,149779,N,31321
8600000US02642,02642,ZCTA5 02642,2296,58056,75801,86746,N,51315
8600000US02643,02643,ZCTA5 02643,17,-,N,-,-,N
8600000US02644,02644,ZCTA5 02644,1317,90540,96038,98748,N,65850
8600000US02645,02645,ZCTA5 02645,4030,62835,71652,85132,N,45086
8600000US02646,02646,ZCTA5 02646,955,66771,86012,107739,N,47761
8600000US02647,02647,ZCTA5 02647,57,146705,131495,131495,N,-
8600000US02648,02648,ZCTA5 02648,2917,68260,96452,105602,N,76042
8600000US02649,02649,ZCTA5 02649,6011,63657,79857,92278,N,51157
8600000US02650,02650,ZCTA5 02650,569,66932,97735,119374,N,65371
8600000US02651,02651,ZCTA5 02651,13,-,N,N,N,-
8600000US02652,02652,ZCTA5 02652,507,52639,79375,83200,N,74982
8600000US02653,02653,ZCTA5 02653,2844,59938,87186,107683,N,45323
8600000US02655,02655,ZCTA5 02655,1711,72546,128710,160947,N,45946
8600000US02657,02657,ZCTA5 02657,1719,41140,76291,79175,N,73582
8600000US02659,02659,ZCTA5 02659,428,51033,68398,89731,N,37854
8600000US02660,02660,ZCTA5 02660,2782,49024,63542,79751,N,38249
8600000US02663,02663,ZCTA5 02663,78,21912,37291,N,N,N
8600000US02664,02664,ZCTA5 02664,4602,47873,63347,73542,N,49286
8600000US02666,02666,ZCTA5 02666,322,61477,79802,93153,N,60810
8600000US02667,02667,ZCTA5 02667,1611,51908,70400,91411,N,43034
8600000US02668,02668,ZCTA5 02668,1131,80296,102842,116036,N,67471
8600000US02669,02669,ZCTA5 02669,84,100109,101992,124594,N,38295
8600000US02670,02670,ZCTA5 02670,647,49871,75677,99161,N,43650
8600000US02671,02671,ZCTA5 02671,468,45769,93438,156202,N,38428
8600000US02672,02672,ZCTA5 02672,47,205324,148417,N,N,N
8600000US02673,02673,ZCTA5 02673,3979,55204,68432,82399,N,41190
8600000US02675,02675,ZCTA5 02675,3103,61365,82169,106830,N,46675
8600000US02702,02702,ZCTA5 02702,1496,89833,93428,98976,N,58068
8600000US02703,02703,ZCTA5 02703,16402,67039,80008,90652,N,53273
8600000US02713,02713,ZCTA5 02713,40,38333,53538,63044,N,33740
8600000US02715,02715,ZCTA5 02715,1019,86823,94142,100362,N,62637
8600000US02717,02717,ZCTA5 02717,1495,81150,93229,101110,N,54315
8600000US02718,02718,ZCTA5 02718,2359,80211,81932,89502,N,47687
8600000US02719,02719,ZCTA5 02719,6655,60326,70476,84138,N,48952
8600000US02720,02720,ZCTA5 02720,13079,41910,56758,69002,N,38294
8600000US02721,02721,ZCTA5 02721,10943,30180,44306,48959,N,33392
8600000US02723,02723,ZCTA5 02723,6442,28120,40622,47550,N,29292
8600000US02724,02724,ZCTA5 02724,7561,27390,40223,48937,N,29229
8600000US02725,02725,ZCTA5 02725,969,67396,70278,78614,N,42577
8600000US02726,02726,ZCTA5 02726,5853,74141,82568,92332,N,51976
8600000US02738,02738,ZCTA5 02738,1911,80456,112586,127702,N,70966
8600000US02739,02739,ZCTA5 02739,2192,78864,97803,105640,N,72488
8600000US02740,02740,ZCTA5 02740,18028,34259,47236,54001,N,35282
8600000US02743,02743,ZCTA5 02743,3850,66276,80980,95242,N,41994
8600000US02744,02744,ZCTA5 02744,4685,31216,43547,50064,N,27193
8600000US02745,02745,ZCTA5 02745,10303,47536,60470,69937,N,42111
8600000US02746,02746,ZCTA5 02746,5954,25623,38032,41011,N,28466
8600000US02747,02747,ZCTA5 02747,6592,71073,79068,92308,N,44908
8600000US02748,02748,ZCTA5 02748,5229,64077,88638,111920,N,39016
8600000US02760,02760,ZCTA5 02760,9695,78087,95433,114259,N,42677
8600000US02762,02762,ZCTA5 02762,3399,77109,95940,115290,N,61621
8600000US02763,02763,ZCTA5 02763,546,125769,117014,137210,N,69561
8600000US02764,02764,ZCTA5 02764,1412,79615,96525,119723,N,33467
8600000US02766,02766,ZCTA5 02766,6353,81069,94231,110829,N,49407
8600000US02767,02767,ZCTA5 02767,4716,80761,96304,109633,N,58532
8600000US02769,02769,ZCTA5 02769,3988,82500,105312,117261,N,60035
8600000US02770,02770,ZCTA5 02770,1794,88636,108264,120221,N,42707
8600000US02771,02771,ZCTA5 02771,4851,70966,96488,111907,N,42263
8600000US02777,02777,ZCTA5 02777,6140,71179,83249,93245,N,52251
8600000US02779,02779,ZCTA5 02779,2050,90741,102178,112522,N,45379
8600000US02780,02780,ZCTA5 02780,19284,49732,63961,75982,N,37777
8600000US02790,02790,ZCTA5 02790,6145,78750,90060,103974,N,48996
8600000US02791,02791,ZCTA5 02791,57,71042,80356,N,N,N
8600000US02802,02802,ZCTA5 02802,457,48456,84156,64567,N,100811
8600000US02804,02804,ZCTA5 02804,1047,71772,80959,84869,N,65898
8600000US02806,02806,ZCTA5 02806,6025,103696,148678,175563,N,62312
8600000US02807,02807,ZCTA5 02807,391,90491,114579,131704,N,81492
8600000US02808,02808,ZCTA5 02808,790,73382,86382,93754,N,55413
8600000US02809,02809,ZCTA5 02809,8724,62358,79469,100975,N,40408
8600000US02812,02812,ZCTA5 02812,607,110233,114840,129053,N,29891
8600000US02813,02813,ZCTA5 02813,3159,69349,84781,96652,N,53729
8600000US02814,02814,ZCTA5 02814,2691,82127,88614,93383,N,65996
8600000US02815,02815,ZCTA5 02815,68,125000,128425,147992,N,N
8600000US02816,02816,ZCTA5 02816,12920,64581,74463,88233,N,42226
8600000US02817,02817,ZCTA5 02817,2160,78438,100167,114932,N,45738
8600000US02818,02818,ZCTA5 02818,7380,85429,133358,168915,N,64123
8600000US02822,02822,ZCTA5 02822,2285,82189,99244,117987,N,50150
8600000US02825,02825,ZCTA5 02825,1882,81923,98042,104208,N,66303
8600000US02826,02826,ZCTA5 02826,279,33203,45527,55616,N,N
8600000US02827,02827,ZCTA5 02827,756,93750,94841,100022,N,75155
8600000US02828,02828,ZCTA5 02828,2919,75408,94135,117400,N,51077
8600000US02830,02830,ZCTA5 02830,2575,66658,82545,87861,N,69766
8600000US02831,02831,ZCTA5 02831,1191,82207,87031,93833,N,57148
